	--	2801.27	2803.99	2806.71	2809.43	2812.15	2814.87	2817.58	2820.3	2823.01	2825.73	2828.44	2831.15	2833.86	2836.57	2839.28	2841.99	2844.7	2847.4	2850.11	2852.81	2855.51	2858.22	2860.92	2863.62	2866.32	2869.02	2871.71	2874.41	2877.11	2879.8	2882.49	2885.19	2887.88	2890.57	2893.26	2895.95	2898.64	2901.33	2904.01	2906.7	2909.38	2912.07	2914.75	2917.43	2920.11	2922.79	2925.47	2928.15	2930.83	2933.5	2936.18	2938.85	2941.53	2944.2	2946.87	2949.54	2952.21	2954.88	2957.55	2960.22	2962.88	2965.55	2968.21	2970.88	2973.54	2976.2	2978.86	2981.52	2984.18	2986.84	2989.49	2992.15	2994.81	2997.46	3000.11	3002.77	3005.42	3008.07	3010.72	3013.37	3016.02	3018.66	3021.31	3023.95	3026.6	3029.24	3031.88	3034.53	3037.17	3039.81	3042.45	3045.08	3047.72	3050.36	3052.99	3055.63	3058.26	3060.89	3063.53	3066.16	3068.79	3071.42	3074.04	3076.67	3079.3	3081.92	3084.55	3087.17	3089.79	3092.42	3095.04	3097.66	3099.08
1.1	Tum_Nu_HW	8.15E-05	8.14E-05	0.000143798	6.75E-05	8.11E-05	0.00012901	0.000176395	-3.02E-05	0.000102158	0.000257982	0.000224152	0.000255508	0.000369498	0.000265726	0.000435928	0.000520356	0.000566788	0.000666454	0.000961536	0.001019527	0.001284544	0.001484448	0.001507111	0.001726006	0.001919064	0.002259994	0.002635117	0.002587005	0.002812735	0.002982199	0.003050679	0.003194937	0.003131054	0.00319031	0.003321291	0.003339576	0.003312521	0.003626545	0.003638156	0.003682744	0.00394078	0.004215138	0.004418395	0.004802756	0.005359934	0.005665064	0.005940771	0.006508345	0.006776587	0.006848506	0.006993713	0.007027704	0.006907439	0.006675769	0.006387437	0.00594454	0.005771275	0.005488525	0.005247084	0.005024323	0.004986889	0.004878411	0.004643853	0.004437006	0.004364019	0.004291504	0.004044735	0.003823857	0.003720108	0.003441911	0.003115938	0.002967077	0.002810006	0.002423654	0.002076026	0.001952749	0.00171111	0.001674115	0.001358232	0.00132325	0.001192756	0.001047085	0.000954687	0.000811037	0.00062456	0.000652811	0.000560875	0.00050174	0.000462267	0.000422033	0.000398874	0.000431574	0.000472763	0.000329642	0.000338843	0.000411867	0.000457577	0.000463037	0.000509027	0.000423368	0.000325961	0.000331122	0.000232795	0.00033625	0.000243182	0.000120077	0.000108335	0.000122417	0.000162644	0.00011433	8.71E-05	-1.03E-05	-7.45E-06
1.2	Tum_Nu_HW	0.000187335	7.24E-05	-2.56E-05	0.000148734	0.000340086	0.000225215	0.000178949	0.000101749	0.000112828	0.000253141	0.000231829	0.000296857	0.000235113	0.000310259	0.000373287	0.000495046	0.000658325	0.000762364	0.001035832	0.001082812	0.001423324	0.001628308	0.00181295	0.001879894	0.002072469	0.002515304	0.00277692	0.002992396	0.003263893	0.003341544	0.003527998	0.003475452	0.003405882	0.003449857	0.003789165	0.003728809	0.003922181	0.004054299	0.004163685	0.004242656	0.004444527	0.004928058	0.005329333	0.005934543	0.006269971	0.006827207	0.007034617	0.007674336	0.00806169	0.00868732	0.008723118	0.008793607	0.00868756	0.008502666	0.00806313	0.007734954	0.007383848	0.00694521	0.006603792	0.006372547	0.006294332	0.006119313	0.00571963	0.005590425	0.005657529	0.005340105	0.005242404	0.004862354	0.004640902	0.004495672	0.004146351	0.003951114	0.003627943	0.00308463	0.002740487	0.002676834	0.002360425	0.002195742	0.001895313	0.001678879	0.00178592	0.001328925	0.001097423	0.000992677	0.000775264	0.000888583	0.000570899	0.000539207	0.000479509	0.000455405	0.000417225	0.000397184	0.00041201	0.000432889	0.000390529	0.000300973	0.000295741	0.000360892	0.000359199	0.000336429	0.000305788	0.000271479	9.91E-05	0.000161702	7.65E-05	0.000104346	1.42E-05	-1.79E-05	4.36E-05	-7.87E-07	8.43E-05	0.000274634	0.000557277
1.3	Tum_Nu_HW	4.12E-05	1.94E-05	0.000124366	-2.80E-05	0.000163595	0.000210719	0.000286583	0.000247366	0.000241228	0.000352078	0.000539272	0.000527288	0.000681875	0.000729774	0.001031185	0.00124581	0.001584049	0.002408232	0.002910196	0.003432211	0.003709177	0.003956515	0.004268696	0.004429417	0.004902073	0.005352429	0.006109636	0.006584702	0.006782732	0.006915326	0.007024475	0.00729195	0.007357269	0.007421384	0.007524179	0.007663469	0.00772213	0.00807562	0.008224662	0.008410746	0.008975018	0.009489358	0.009646996	0.010801073	0.011244687	0.01187625	0.012466682	0.013169865	0.013743432	0.01387547	0.014364511	0.014117271	0.013699935	0.013230293	0.012533362	0.011351216	0.010858959	0.009929299	0.009665071	0.009310563	0.009296755	0.009095138	0.008600685	0.008488401	0.008256835	0.007699352	0.007417339	0.007059316	0.006799037	0.006162687	0.005881611	0.005209695	0.004860935	0.004349276	0.003823294	0.003498537	0.003173191	0.00276692	0.002437551	0.002099449	0.002061696	0.001962647	0.001712515	0.001505226	0.001385591	0.001113073	0.000947744	0.001019294	0.00080563	0.000848861	0.000903157	0.000927715	0.000951103	0.000922974	0.00104328	0.000959943	0.001127589	0.001170208	0.001155578	0.001205704	0.000982848	0.000829862	0.000736244	0.000543848	0.000458758	0.000289048	0.000300544	0.000282381	0.000260712	0.00018079	4.07E-05	-1.34E-05	-6.82E-06
1.4	Tum_Nu_HW	1.67E-05	2.56E-05	4.21E-05	1.36E-05	0.000127591	0.000117327	0.000115279	-1.47E-05	0.000174951	0.000220985	0.000156811	0.000219998	0.000149677	0.000371163	0.000308947	0.000335644	0.000474508	0.000610561	0.000666934	0.000856774	0.001252133	0.001331156	0.00140054	0.001748054	0.002113217	0.002372166	0.002618472	0.002852692	0.002922836	0.002937301	0.003125684	0.003283194	0.003297971	0.003274791	0.003330556	0.003378161	0.003457738	0.00362561	0.003908461	0.004058705	0.004246405	0.004464151	0.004812615	0.005285556	0.005702957	0.006366396	0.006770462	0.007362542	0.007638703	0.008027755	0.007874137	0.007912924	0.007929084	0.007511711	0.00708887	0.006660429	0.006389474	0.006081011	0.00582329	0.005556082	0.005549562	0.005596795	0.005505232	0.005157079	0.004976774	0.004745064	0.004540951	0.004318591	0.004156702	0.003903011	0.003499546	0.003383452	0.003169087	0.002709829	0.002474979	0.002135719	0.002061436	0.001796423	0.001691804	0.00134876	0.001193139	0.001133512	0.001054529	0.000865	0.000630392	0.000579956	0.000541184	0.000540824	0.000466044	0.000461205	0.000463983	0.000341076	0.00031828	0.000278281	0.000281402	0.000219371	0.000288631	0.000415232	0.000218984	0.000160283	0.000178505	0.000242008	0.000106857	0.000102328	4.34E-05	0.000151381	0.000109278	-1.41E-05	1.17E-05	0.000125908	8.96E-05	0.000204474	0.000412092
1.5	Tum_Nu_HW	-1.97E-05	3.28E-05	5.93E-05	8.73E-05	0.000292728	0.000149804	0.000182233	6.90E-05	0.000184446	0.000140002	0.000220541	0.000443918	0.000366708	0.000450587	0.000662726	0.000807496	0.000865119	0.001171414	0.001484189	0.00146981	0.001825853	0.002110181	0.002345026	0.00240366	0.002880194	0.003391219	0.003814305	0.00411446	0.004146329	0.004328727	0.004389878	0.004479092	0.004436437	0.004726545	0.004855172	0.00496289	0.004928505	0.005167354	0.005404352	0.005778211	0.005823751	0.00628053	0.006759165	0.007365693	0.00808181	0.008567345	0.009459422	0.009830111	0.009942157	0.010453185	0.010622026	0.01078139	0.010737612	0.010158824	0.009743016	0.009181066	0.008470737	0.008027822	0.007911787	0.007573128	0.007566061	0.00752311	0.007168426	0.006841485	0.006750664	0.006362124	0.006311731	0.005994015	0.005730036	0.005347455	0.004824337	0.004526923	0.004473368	0.003668993	0.003292309	0.003023406	0.002695305	0.002617155	0.002397469	0.002138509	0.001885937	0.001676962	0.001481774	0.001204109	0.000944462	0.000945488	0.000823816	0.000740784	0.00065983	0.000708762	0.000589774	0.00047985	0.000585697	0.000421688	0.000576999	0.000539531	0.000539129	0.000461154	0.00044689	0.00038657	0.000531581	0.000443556	0.000504538	0.000223552	5.74E-05	2.43E-05	0.000172693	7.78E-05	6.34E-05	0.000131903	6.67E-05	-4.54E-06	-1.01E-05
2.1	Tum_Nu_HW	0.000176257	4.38E-05	3.59E-05	-1.65E-05	-1.59E-05	6.05E-05	0.000106824	0.000225327	0.0002353	0.000293131	0.00024118	0.000270951	0.000347666	0.000448963	0.000559152	0.000681756	0.000722807	0.00099139	0.001036891	0.00134521	0.001897525	0.001914936	0.002268156	0.002461687	0.002872441	0.003327538	0.003832181	0.004026191	0.004093984	0.004343367	0.004402584	0.00439632	0.004538293	0.004729737	0.004834475	0.00493772	0.00495871	0.005224245	0.005464219	0.005702564	0.006172051	0.00644534	0.007083983	0.007460152	0.008007188	0.008574344	0.009349641	0.009614379	0.00995828	0.010433189	0.01070603	0.010691596	0.010469988	0.010059664	0.009392486	0.00904268	0.008606716	0.00847183	0.007912105	0.007517682	0.007689779	0.007620434	0.007216588	0.007080846	0.006926129	0.006700557	0.00639333	0.006126174	0.005597003	0.005184028	0.004682392	0.004279809	0.003976283	0.003648741	0.003322748	0.002910849	0.002868659	0.002464494	0.002233311	0.002092336	0.00179392	0.001609062	0.001524475	0.001287418	0.000943516	0.000994907	0.000836466	0.000898609	0.000806646	0.000688838	0.000737175	0.000682658	0.000784	0.000686846	0.000685403	0.000756715	0.000739059	0.000816408	0.000768106	0.00066861	0.00059393	0.000638949	0.000435032	0.000562154	0.000307016	0.000297159	0.000257648	0.000134585	0.000231104	0.00035579	0.000311892	0.000207963	-4.24E-05
2.2	Tum_Nu_HW	9.52E-05	0.000171956	-2.33E-06	-7.25E-06	0.000193046	4.38E-05	1.70E-05	2.36E-05	7.17E-05	0.000193131	0.000302251	0.000266422	0.000276191	0.000289154	0.00026186	0.000306606	0.000446292	0.000675403	0.000768166	0.000928496	0.001038533	0.001382675	0.001546517	0.001723282	0.00198847	0.00236019	0.002617887	0.002655533	0.002742402	0.002861116	0.003028072	0.002825959	0.003033259	0.003075754	0.00321505	0.003266565	0.003269942	0.003419315	0.003385152	0.003635449	0.003940083	0.004287871	0.004479995	0.004887307	0.005175427	0.005519901	0.006005449	0.006322244	0.006497682	0.006707138	0.006673967	0.006920075	0.006604226	0.006230801	0.005825011	0.005373191	0.005243206	0.005124989	0.00488292	0.004753169	0.004733678	0.004633678	0.004482763	0.004364861	0.004169147	0.004097011	0.003718896	0.003721974	0.003323538	0.003225193	0.002852829	0.002640533	0.002315947	0.002112895	0.001895616	0.001705977	0.001602038	0.001433209	0.001257595	0.001169196	0.000970128	0.000888977	0.00077085	0.000701912	0.000595345	0.000526995	0.000516471	0.000465233	0.000486443	0.000399112	0.000544116	0.000486278	0.000397893	0.000311397	0.000402231	0.000310405	0.000451408	0.000317677	0.000451151	0.000383682	0.000338178	0.000360827	0.000308677	0.000221105	0.000145245	9.76E-05	0.000143482	9.74E-05	0.000218572	0.000230936	4.48E-05	6.25E-06	-1.15E-05
2.3	Tum_Nu_HW	6.14E-05	3.02E-05	-5.78E-06	6.72E-05	0.000158837	1.36E-05	-1.30E-05	0.000181736	8.73E-05	0.000128456	0.000162944	0.000119131	0.000278902	0.000341612	0.000225382	0.000299479	0.000549295	0.000596566	0.000658706	0.000957938	0.001045816	0.001121792	0.001371635	0.001566422	0.002046896	0.002205873	0.002625548	0.00265949	0.002774009	0.002718262	0.002874911	0.002793307	0.002897571	0.003013576	0.003140777	0.003252173	0.003129943	0.00346328	0.00346698	0.003751334	0.003997687	0.004295878	0.004626594	0.004889726	0.005301901	0.005607348	0.006053348	0.006659522	0.006560452	0.007033755	0.00699161	0.006973944	0.006890035	0.006675303	0.00626571	0.005926398	0.005706778	0.005330771	0.005187516	0.005149261	0.004951765	0.00484432	0.004697995	0.004656758	0.004531203	0.004174704	0.003963674	0.003853991	0.003754398	0.003396573	0.003173696	0.002808862	0.002611876	0.002376464	0.001990222	0.002026082	0.001911771	0.001467101	0.00136903	0.001311306	0.001095361	0.000947634	0.001018634	0.00083536	0.000641972	0.000549394	0.000550963	0.000476164	0.000359176	0.000407819	0.000458712	0.000434919	0.000305484	0.000462467	0.000369746	0.000302262	0.000335917	0.000361929	0.000484403	0.000425616	0.000403224	0.000279393	0.000261539	0.000209337	0.000208305	0.000133775	-3.00E-05	9.24E-05	0.000142848	0.000191835	0.000134817	0.000184133	0.000400511
2.4	Tum_Nu_HW	4.78E-06	8.04E-05	1.46E-05	-3.16E-06	1.32E-05	-2.76E-07	7.48E-07	0.000139048	0.000158624	0.00021365	0.000238886	0.000328423	0.000348107	0.000464904	0.000482676	0.000576513	0.00081296	0.001179559	0.001414503	0.001570883	0.002003817	0.002244498	0.00263205	0.002930363	0.003513158	0.004076517	0.004580495	0.004734485	0.004862467	0.005024149	0.004968797	0.005011242	0.005281414	0.005480975	0.005459436	0.005781658	0.005832719	0.006097752	0.00625474	0.00678599	0.00710871	0.007682288	0.008143883	0.008720977	0.009516945	0.010166895	0.01080284	0.011271789	0.011914678	0.01209779	0.011985878	0.012120785	0.011787504	0.011096084	0.010664665	0.009864927	0.009393464	0.008787796	0.008780949	0.008605242	0.008282945	0.008152568	0.00780683	0.00763637	0.007655029	0.007138375	0.006740584	0.006415064	0.006001473	0.005638441	0.005152338	0.004655613	0.00427294	0.003838994	0.003323983	0.003015467	0.002767183	0.002340562	0.002069879	0.001826793	0.001653649	0.001432804	0.001321403	0.001125995	0.000976481	0.00085219	0.000676723	0.000738365	0.000739116	0.000576832	0.000684902	0.000692721	0.000637441	0.000466343	0.000647872	0.000591053	0.000787104	0.00069095	0.000739754	0.000661807	0.000614011	0.000608635	0.000447863	0.000297565	0.000255484	0.000155811	8.36E-05	0.000135798	-4.90E-06	3.86E-05	2.27E-05	2.32E-06	6.21E-06
